urls,event_id,shape
http://www.mufoncms.com/files_jeud8334j/88047_submitter_file1__FullSizeRender.jpg,88047,Cigar
http://www.mufoncms.com/files_jeud8334j/13772_submitter_file1__Sulpher_high_homecoming_ORB.jpg,13772,Sphere
http://www.mufoncms.com/files_jeud8334j/13769_submitter_file1__DSC00092.JPG,13769,Other
http://www.mufoncms.com/files_jeud8334j/13765_submitter_file1__ufodrawing11152008.bmp,13765,Star-like
http://www.mufoncms.com/files_jeud8334j/13758_submitter_file1__UFO.jpg,13758,Triangle
http://www.mufoncms.com/files_jeud8334j/13754_submitter_file1__ufosaved.jpg,13754,Sphere
http://www.mufoncms.com/files_jeud8334j/13752_submitter_file1__l_c352217f897f6002eb3bb13e6d4d9626.jpg,13752,Blimp
http://www.mufoncms.com/files_jeud8334j/13746_submitter_file1__Picture1.JPG,13746,Disc
http://www.mufoncms.com/files_jeud8334j/65287_submitter_file1__20150425171411.jpg,65287,Sphere
http://www.mufoncms.com/files_jeud8334j/65284_submitter_file1__UFOSanLuisValley.jpg,65284,Disc
http://www.mufoncms.com/files_jeud8334j/65278_submitter_file1__UFO.jpg,65278,Circle
http://www.mufoncms.com/files_jeud8334j/65274_submitter_file1__image.jpg,65274,
http://www.mufoncms.com/files_jeud8334j/65272_submitter_file3__ScreenShot20150507at21.57.40.png,65272,Triangle
http://www.mufoncms.com/files_jeud8334j/65270_submitter_file1__2091.jpg,65270,Other
http://www.mufoncms.com/files_jeud8334j/65268_submitter_file1__20150214150434HDR.jpg,65268,Unknown
http://www.mufoncms.com/files_jeud8334j/65267_submitter_file3__20150504191030.png,65267,Fireball
http://www.mufoncms.com/files_jeud8334j/14900_submitter_file1__UFO.jpg,14900,Circle
http://www.mufoncms.com/files_jeud8334j/14894_submitter_file1__bestUFOgiflarge.gif,14894,Chevron
http://www.mufoncms.com/files_jeud8334j/14892_submitter_file1__100_2431.jpg,14892,Saturn-like
http://www.mufoncms.com/files_jeud8334j/14882_submitter_file1__ufo2.jpg,14882,Oval
http://www.mufoncms.com/files_jeud8334j/14872_submitter_file1__IMG.jpg,14872,Square
http://www.mufoncms.com/files_jeud8334j/49918_submitter_file2__20130816211106.jpg,49918,Sphere
http://www.mufoncms.com/files_jeud8334j/49917_submitter_file1__20130816213123.jpg,49917,Sphere
http://www.mufoncms.com/files_jeud8334j/49903_submitter_file1__IMG6861.JPG,49903,Cylinder
http://www.mufoncms.com/files_jeud8334j/49889_submitter_file1__20130814203330.jpg,49889,Disc
http://www.mufoncms.com/files_jeud8334j/83905_submitter_file1__10942738868968573125150247731499648594662n.jpg,83905,Unknown
http://www.mufoncms.com/files_jeud8334j/83904_submitter_file1__052017NewMexico161aPetroglyphUFO.JPG,83904,Disc
http://www.mufoncms.com/files_jeud8334j/83901_submitter_file1__20170518072232.jpg,83901,Sphere
http://www.mufoncms.com/files_jeud8334j/83900_submitter_file1__HUNT01496A.JPG,83900,Boomerang
http://www.mufoncms.com/files_jeud8334j/83893_submitter_file1__Picture1.JPG,83893,Sphere
http://www.mufoncms.com/files_jeud8334j/83884_submitter_file1__DSC0075cropsmarttonesmartfix.jpg,83884,Sphere
http://www.mufoncms.com/files_jeud8334j/83875_submitter_file1__IMG1103.PNG,83875,Circle
http://www.mufoncms.com/files_jeud8334j/78899_submitter_file1__UFOTodaySep32016.jpg,78899,Circle
http://www.mufoncms.com/files_jeud8334j/78887_submitter_file4__AndrewsFlyby2.BMP,78887,Other
http://www.mufoncms.com/files_jeud8334j/78886_submitter_file4__AndrewsFlyby2.BMP,78886,Other
http://www.mufoncms.com/files_jeud8334j/78878_submitter_file1__GildaandAvery1stUFOEncounterMUFONCase51616bBEFORENONAMES.png,78878,Circle
http://www.mufoncms.com/files_jeud8334j/78876_submitter_file1__image.jpeg,78876,Sphere
http://www.mufoncms.com/files_jeud8334j/78871_submitter_file1__20160902190006.jpg,78871,Other
http://www.mufoncms.com/files_jeud8334j/78870_submitter_file1__dotsufo.jpg,78870,Disc
http://www.mufoncms.com/files_jeud8334j/37127_submitter_file3__stillfromApr4thvideo.jpg,37127,Sphere
http://www.mufoncms.com/files_jeud8334j/37126_submitter_file1__UFOphotos014.JPG,37126,Chevron
http://www.mufoncms.com/files_jeud8334j/37122_submitter_file1__IMG_3127.jpg,37122,Other
http://www.mufoncms.com/files_jeud8334j/37120_submitter_file1__sketch.jpg,37120,Circle
http://www.mufoncms.com/files_jeud8334j/37117_submitter_file3__100_5323.JPG,37117,Flash
http://www.mufoncms.com/files_jeud8334j/37115_submitter_file1__ufo1.jpg,37115,Circle
http://www.mufoncms.com/files_jeud8334j/37107_submitter_file1__DSCN1028_s.jpg,37107,Disc
http://www.mufoncms.com/files_jeud8334j/69235_submitter_file1__image.jpg,69235,Diamond
http://www.mufoncms.com/files_jeud8334j/69224_submitter_file1__lightprojection.jpg,69224,Unknown
http://www.mufoncms.com/files_jeud8334j/69223_submitter_file1__Ufo.jpg,69223,Chevron
http://www.mufoncms.com/files_jeud8334j/69220_submitter_file1__081020151.jpg,69220,Other
http://www.mufoncms.com/files_jeud8334j/69213_submitter_file1__IMG0228.jpg,69213,Sphere
http://www.mufoncms.com/files_jeud8334j/69211_submitter_file1__20150810184141.jpg,69211,Disc
http://www.mufoncms.com/files_jeud8334j/69208_submitter_file1__image.jpg,69208,Other
http://www.mufoncms.com/files_jeud8334j/69206_submitter_file1__LocationMap.png,69206,Square
http://www.mufoncms.com/files_jeud8334j/68688_submitter_file1__20150720204737.jpg,68688,Disc
http://www.mufoncms.com/files_jeud8334j/68683_submitter_file2__Sample02.jpg,68683,Sphere
http://www.mufoncms.com/files_jeud8334j/68681_submitter_file1__20141116112530.jpg,68681,
http://www.mufoncms.com/files_jeud8334j/68675_submitter_file1__image.jpg,68675,Triangle
http://www.mufoncms.com/files_jeud8334j/68672_submitter_file1__20150721183422.jpg,68672,Circle
http://www.mufoncms.com/files_jeud8334j/68671_submitter_file1__20150721183422.jpg,68671,Circle
http://www.mufoncms.com/files_jeud8334j/68670_submitter_file1__DSC01438.JPG,68670,Triangle
http://www.mufoncms.com/files_jeud8334j/68663_submitter_file1__IMG1021.JPG,68663,Cigar
http://www.mufoncms.com/files_jeud8334j/48057_submitter_file1__frankswedding016.jpg,48057,Circle
http://www.mufoncms.com/files_jeud8334j/48049_submitter_file1__20130610223401.jpg,48049,Circle
http://www.mufoncms.com/files_jeud8334j/48048_submitter_file1__20130610202945915.jpg,48048,Circle
http://www.mufoncms.com/files_jeud8334j/48047_submitter_file1__TRIANGLEUFO.gif,48047,Cigar
http://www.mufoncms.com/files_jeud8334j/48046_submitter_file1__995323101516220489461081540443386n.jpg,48046,Disc
http://www.mufoncms.com/files_jeud8334j/48044_submitter_file1__Screenshot119.png,48044,Circle
http://www.mufoncms.com/files_jeud8334j/48043_submitter_file1__000987706062013aa.JPG,48043,Blimp
http://www.mufoncms.com/files_jeud8334j/49156_submitter_file1__UFOSightingsSet1.jpg,49156,Cigar
http://www.mufoncms.com/files_jeud8334j/49142_submitter_file1__Waterford7.23.13sighting..jpg,49142,Oval
http://www.mufoncms.com/files_jeud8334j/49136_submitter_file1__WHATISAW.bmp,49136,Star-like
http://www.mufoncms.com/files_jeud8334j/49135_submitter_file1__1374605417705.jpg,49135,Cigar
http://www.mufoncms.com/files_jeud8334j/49134_submitter_file1__2012071720.03.05.jpg,49134,Unknown
http://www.mufoncms.com/files_jeud8334j/49133_submitter_file1__IMG20130721011441456.jpg,49133,Sphere
http://www.mufoncms.com/files_jeud8334j/49131_submitter_file1__SunBurst1.jpg,49131,Oval
http://www.mufoncms.com/files_jeud8334j/32176_submitter_file1__raincloudandufo057.JPG,32176,Circle
http://www.mufoncms.com/files_jeud8334j/32160_submitter_file1__whatisaw.png,32160,Triangle
http://www.mufoncms.com/files_jeud8334j/32159_submitter_file1__SANY0555.JPG,32159,Flash
http://www.mufoncms.com/files_jeud8334j/32156_submitter_file1__king11.jpg,32156,Triangle
http://www.mufoncms.com/files_jeud8334j/89272_submitter_file1__GreenLightinSky.jpeg,89272,Other
http://www.mufoncms.com/files_jeud8334j/89268_submitter_file3__Ufo.png,89268,Boomerang
http://www.mufoncms.com/files_jeud8334j/89266_submitter_file1__IMG1394.JPG,89266,Fireball
http://www.mufoncms.com/files_jeud8334j/89261_submitter_file1__20180101012757.jpg,89261,Circle
http://www.mufoncms.com/files_jeud8334j/89257_submitter_file1__631.jpg,89257,Sphere
http://www.mufoncms.com/files_jeud8334j/89254_submitter_file1__IMGE2721.JPG,89254,Egg
http://www.mufoncms.com/files_jeud8334j/89250_submitter_file1__20180101001137.jpg,89250,Sphere
http://www.mufoncms.com/files_jeud8334j/89241_submitter_file1__vlcsnap2018010205h56m47s0572.png,89241,Cylinder
http://www.mufoncms.com/files_jeud8334j/76972_submitter_file1__JTRCLayoutMapAnno.JPG,76972,Sphere
http://www.mufoncms.com/files_jeud8334j/76971_submitter_file1__image.png,76971,Sphere
http://www.mufoncms.com/files_jeud8334j/76969_submitter_file1__UFO061016910PMIMG6696.jpg,76969,Fireball
http://www.mufoncms.com/files_jeud8334j/76967_submitter_file1__picturereferences.png,76967,
http://www.mufoncms.com/files_jeud8334j/76953_submitter_file1__ufo.jpeg,76953,Square
http://www.mufoncms.com/files_jeud8334j/76951_submitter_file1__IMG0437.jpg,76951,Other
http://www.mufoncms.com/files_jeud8334j/76946_submitter_file1__SnapShot681lighten.jpg,76946,Sphere
http://www.mufoncms.com/files_jeud8334j/76943_submitter_file2__image.jpg,76943,Triangle
http://www.mufoncms.com/files_jeud8334j/61853_submitter_file1__sfoclose.jpg,61853,Unknown
http://www.mufoncms.com/files_jeud8334j/61851_submitter_file1__20141207044751.jpg,61851,Circle
http://www.mufoncms.com/files_jeud8334j/61849_submitter_file1__triangle.jpg,61849,Triangle
http://www.mufoncms.com/files_jeud8334j/61843_submitter_file1__IMG1487.JPG,61843,Oval
http://www.mufoncms.com/files_jeud8334j/61838_submitter_file1__mapofunknownobjectsightingreportedbyricheibermudezjrFirefoxScreenshot20141207T030546.949Z.png,61838,Star-like
http://www.mufoncms.com/files_jeud8334j/61834_submitter_file1__UFOEvent.jpg,61834,Disc
http://www.mufoncms.com/files_jeud8334j/17480_submitter_file1__2ufos.jpg,17480,Triangle
http://www.mufoncms.com/files_jeud8334j/63673_submitter_file1__image.jpg,63673,Circle
http://www.mufoncms.com/files_jeud8334j/63672_submitter_file2__MIRAFLORESDSC02304.JPG,63672,Oval
http://www.mufoncms.com/files_jeud8334j/63671_submitter_file1__feb12015301.JPG,63671,Disc
http://www.mufoncms.com/files_jeud8334j/63670_submitter_file1__FSCN0861.JPG,63670,Disc
http://www.mufoncms.com/files_jeud8334j/63658_submitter_file1__UFOPicture.jpg,63658,Circle
http://www.mufoncms.com/files_jeud8334j/63655_submitter_file1__028y.jpg,63655,Square
http://www.mufoncms.com/files_jeud8334j/63654_submitter_file1__ATT1424687468332201502031800581.jpg,63654,Square
http://www.mufoncms.com/files_jeud8334j/63651_submitter_file1__IMG1671.JPG,63651,Sphere
http://www.mufoncms.com/files_jeud8334j/63650_submitter_file1__001.JPG,63650,Circle
http://www.mufoncms.com/files_jeud8334j/63647_submitter_file1__Alien6.png,63647,Other
http://www.mufoncms.com/files_jeud8334j/63646_submitter_file1__ufo2.jpg,63646,Boomerang
http://www.mufoncms.com/files_jeud8334j/12779_submitter_file1__famous_cases.jpg,12779,Triangle
http://www.mufoncms.com/files_jeud8334j/12771_submitter_file1__circular-cloud-gap-02.jpg,12771,Triangle
http://www.mufoncms.com/files_jeud8334j/12770_submitter_file1__Dots.jpg,12770,Circle
http://www.mufoncms.com/files_jeud8334j/12764_submitter_file1__ALIENFACE.jpg,12764,Sphere
http://www.mufoncms.com/files_jeud8334j/86210_submitter_file1__IMG0577.JPG,86210,Sphere
http://www.mufoncms.com/files_jeud8334j/86201_submitter_file1__IMG1258.JPG,86201,Unknown
http://www.mufoncms.com/files_jeud8334j/86196_submitter_file1__ufo.jpg,86196,Cone
http://www.mufoncms.com/files_jeud8334j/86195_submitter_file1__IMG0320.JPG,86195,Sphere
http://www.mufoncms.com/files_jeud8334j/86190_submitter_file1__eclipse2017295.jpg,86190,Unknown
http://www.mufoncms.com/files_jeud8334j/86187_submitter_file1__0821171312.jpg,86187,Other
http://www.mufoncms.com/files_jeud8334j/86186_submitter_file1__image1.JPG,86186,Disc
http://www.mufoncms.com/files_jeud8334j/86185_submitter_file1__IMG1278.jpg,86185,Oval
http://www.mufoncms.com/files_jeud8334j/55005_submitter_file1__DSCN0749.JPG,55005,Sphere
http://www.mufoncms.com/files_jeud8334j/55002_submitter_file1__Snapshot20140328.JPG,55002,Cigar
http://www.mufoncms.com/files_jeud8334j/54988_submitter_file1__image.jpg,54988,Other
http://www.mufoncms.com/files_jeud8334j/54986_submitter_file1__PICS018.jpg,54986,Cylinder
http://www.mufoncms.com/files_jeud8334j/54979_submitter_file1__DSC05967.JPG,54979,Sphere
http://www.mufoncms.com/files_jeud8334j/54978_submitter_file1__sighting.bmp,54978,Unknown
http://www.mufoncms.com/files_jeud8334j/54977_submitter_file1__S73001231.jpeg,54977,Egg
http://www.mufoncms.com/files_jeud8334j/54974_submitter_file1__IMG20140216150555.jpg,54974,Sphere
http://www.mufoncms.com/files_jeud8334j/74801_submitter_file1__IMG0423.JPG,74801,Triangle
http://www.mufoncms.com/files_jeud8334j/74798_submitter_file1__20160226190409.jpg,74798,Sphere
http://www.mufoncms.com/files_jeud8334j/74797_submitter_file1__20160226123531.jpg,74797,Boomerang
http://www.mufoncms.com/files_jeud8334j/74795_submitter_file1__ufo.jpg,74795,Cylinder
http://www.mufoncms.com/files_jeud8334j/74786_submitter_file1__ufobyhuricane887.jpg,74786,Other
http://www.mufoncms.com/files_jeud8334j/40594_submitter_file1__ufo.jpg,40594,Disc
http://www.mufoncms.com/files_jeud8334j/36216_submitter_file1__IMG_20120224_182823.jpg,36216,Circle
http://www.mufoncms.com/files_jeud8334j/36204_submitter_file1__ufo1.bmp,36204,Unknown
http://www.mufoncms.com/files_jeud8334j/36194_submitter_file1__ranchete011.jpg,36194,Oval
http://www.mufoncms.com/files_jeud8334j/36188_submitter_file1__UFOZoom1.jpg,36188,Triangle
http://www.mufoncms.com/files_jeud8334j/36187_submitter_file1__DSC00070.JPG,36187,Chevron
http://www.mufoncms.com/files_jeud8334j/65901_submitter_file1__DSC0025.JPG,65901,Other
http://www.mufoncms.com/files_jeud8334j/65899_submitter_file1__MFDC4399.JPG,65899,Sphere
http://www.mufoncms.com/files_jeud8334j/65896_submitter_file1__IMG5440copy.jpg,65896,Disc
http://www.mufoncms.com/files_jeud8334j/65893_submitter_file1__IMG20150524232819.jpg,65893,Other
http://www.mufoncms.com/files_jeud8334j/65882_submitter_file1__image.jpg,65882,Triangle
http://www.mufoncms.com/files_jeud8334j/65880_submitter_file1__20150528024141LC12.jpg,65880,Oval
http://www.mufoncms.com/files_jeud8334j/51225_submitter_file1__EdmondOK930201311a.m..jpg,51225,Cigar
http://www.mufoncms.com/files_jeud8334j/51218_submitter_file1__orbs.JPG,51218,Circle
http://www.mufoncms.com/files_jeud8334j/51213_submitter_file1__138172510151891490093469667399870n.jpg,51213,Bullet
http://www.mufoncms.com/files_jeud8334j/51202_submitter_file1__322.JPG,51202,Cigar
http://www.mufoncms.com/files_jeud8334j/81873_submitter_file1__IMG3204copy.jpg,81873,Sphere
http://www.mufoncms.com/files_jeud8334j/81864_submitter_file1__IMG20170202065228347.jpg,81864,Saturn-like
http://www.mufoncms.com/files_jeud8334j/81862_submitter_file1__IMG1198.JPG,81862,Boomerang
http://www.mufoncms.com/files_jeud8334j/81859_submitter_file1__20170126064554resized.jpg,81859,Disc
http://www.mufoncms.com/files_jeud8334j/81855_submitter_file1__2017020112.19.36.jpg,81855,Teardrop
http://www.mufoncms.com/files_jeud8334j/81853_submitter_file1__Screenshot20170131142651.png,81853,Egg
http://www.mufoncms.com/files_jeud8334j/81846_submitter_file1__FBIMG1485903177867.jpg,81846,Sphere
http://www.mufoncms.com/files_jeud8334j/33838_submitter_file1__UFO.JPG,33838,Other
http://www.mufoncms.com/files_jeud8334j/33827_submitter_file1__ufo_illustration.gif,33827,Triangle
http://www.mufoncms.com/files_jeud8334j/33826_submitter_file1__PC040020.JPG,33826,Cigar
http://www.mufoncms.com/files_jeud8334j/46401_submitter_file1__MUFON3.jpg,46401,Chevron
http://www.mufoncms.com/files_jeud8334j/46394_submitter_file1__slippershipsketch.jpg,46394,Other
http://www.mufoncms.com/files_jeud8334j/46390_submitter_file4__Random777.jpg,46390,Star-like
http://www.mufoncms.com/files_jeud8334j/46389_submitter_file1__March2320131.jpg,46389,Fireball
http://www.mufoncms.com/files_jeud8334j/46383_submitter_file1__IMG2097.JPG,46383,Unknown
http://www.mufoncms.com/files_jeud8334j/21139_submitter_file1__SANY0611.JPG,21139,Disc
http://www.mufoncms.com/files_jeud8334j/21138_submitter_file1__x-maseve09ufocrummyshots001.jpg,21138,Sphere
http://www.mufoncms.com/files_jeud8334j/21137_submitter_file1__DSC00392.JPG,21137,Oval
http://www.mufoncms.com/files_jeud8334j/6528_submitter_file1__mufon004.jpg,6528,Circle
http://www.mufoncms.com/files_jeud8334j/6526_submitter_file1__OMG.jpg,6526,Bullet
http://www.mufoncms.com/files_jeud8334j/6522_submitter_file1__ufo1.jpg,6522,Unknown
http://www.mufoncms.com/files_jeud8334j/6518_submitter_file2__0040.JPG,6518,Circle
http://www.mufoncms.com/files_jeud8334j/6506_submitter_file1__13NJdiscMay82Boundbrook.jpg,6506,Disc
http://www.mufoncms.com/files_jeud8334j/6505_submitter_file1__ovni5.JPG,6505,Cigar
http://www.mufoncms.com/files_jeud8334j/6504_submitter_file1__ovni3.JPG,6504,Oval
http://www.mufoncms.com/files_jeud8334j/6503_submitter_file1__ovni1_and_2.JPG,6503,Oval
http://www.mufoncms.com/files_jeud8334j/6502_submitter_file1__2007sighting.gif,6502,Sphere
http://www.mufoncms.com/files_jeud8334j/6500_submitter_file1__ufology.bmp,6500,Bullet
http://www.mufoncms.com/files_jeud8334j/6495_submitter_file1__PulsatingliteMarch12007approx8pm.JPG,6495,Circle
http://www.mufoncms.com/files_jeud8334j/29241_submitter_file1__ufo-sketch.jpg,29241,Triangle
http://www.mufoncms.com/files_jeud8334j/29237_submitter_file1__IMAG0038.JPG,29237,Other
http://www.mufoncms.com/files_jeud8334j/29233_submitter_file1__UFOINTHISBITCH.jpg,29233,Circle
http://www.mufoncms.com/files_jeud8334j/29232_submitter_file1__IMG_2017.JPG,29232,Bullet
http://www.mufoncms.com/files_jeud8334j/29231_submitter_file1__boomerang.jpg,29231,Boomerang
http://www.mufoncms.com/files_jeud8334j/29219_submitter_file1__DSCF3707.JPG,29219,Bullet
http://www.mufoncms.com/files/59367_submitter_file1__p1905l1pq91vjnak047bsgf1lec4.jpg,59367,Disc
http://www.mufoncms.com/files/59362_submitter_file1__image.jpg,59362,Sphere
http://www.mufoncms.com/files/59359_submitter_file1__theflyingpillmystery.jpg,59359,Cylinder
http://www.mufoncms.com/files/59356_submitter_file1__20140824160734.jpg,59356,Oval
http://www.mufoncms.com/files/59355_submitter_file1__download1.jpg,59355,Other
http://www.mufoncms.com/files/59354_submitter_file1__20140826120813.jpg,59354,Unknown
http://www.mufoncms.com/files/59339_submitter_file1__image.jpg,59339,Unknown
http://www.mufoncms.com/files/59338_submitter_file1__UFO1.jpg,59338,Unknown
http://www.mufoncms.com/files_jeud8334j/53516_submitter_file1__skyobject.jpg,53516,Circle
http://www.mufoncms.com/files_jeud8334j/53512_submitter_file1__002.JPG,53512,Circle
http://www.mufoncms.com/files_jeud8334j/45663_submitter_file2__UFOJAN9TH2013SAT730PMATCHARLOTTESVILLEVA.JPG,45663,Circle
http://www.mufoncms.com/files_jeud8334j/45662_submitter_file1__DSC00108CZ.jpg,45662,Boomerang
http://www.mufoncms.com/files_jeud8334j/45659_submitter_file1__image.jpg,45659,Triangle
http://www.mufoncms.com/files_jeud8334j/45658_submitter_file1__DSCF.jpg,45658,Other
http://www.mufoncms.com/files_jeud8334j/45655_submitter_file1__ufo1.2013.jpg,45655,Diamond
