event_id,urls,label
86861,http://www.mufoncms.com/files_jeud8334j/86861_submitter_file1__20170923173407.jpg,analog clock
86868,http://www.mufoncms.com/files_jeud8334j/86868_submitter_file1__IMG8013.JPG,car mirror
86874,http://www.mufoncms.com/files_jeud8334j/86874_submitter_file1__20170624152542.jpg,geyser
86880,http://www.mufoncms.com/files_jeud8334j/86880_submitter_file1__21sep2017453pm.png,"valley, vale"
86886,http://www.mufoncms.com/files_jeud8334j/86886_submitter_file1__IMG0503.JPG,"cinema, movie theater, movie theatre, movie house, picture palace"
86892,http://www.mufoncms.com/files_jeud8334j/86892_submitter_file1__DSC04081.JPG,moving van
86893,http://www.mufoncms.com/files_jeud8334j/86893_submitter_file1__2017092406h1332.jpg,"nematode, nematode worm, roundworm"
86910,http://www.mufoncms.com/files_jeud8334j/86910_submitter_file1__NighttimeUFO1.jpg,"book jacket, dust cover, dust jacket, dust wrapper"
87042,http://www.mufoncms.com/files_jeud8334j/87042_submitter_file3__IMG0703.JPG,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
87043,http://www.mufoncms.com/files_jeud8334j/87043_submitter_file6__UFOsighting.jpg,"oscilloscope, scope, cathode-ray oscilloscope, CRO"
87050,http://www.mufoncms.com/files_jeud8334j/87050_submitter_file3__IMG0356.JPG,"notebook, notebook computer"
87051,http://www.mufoncms.com/files_jeud8334j/87051_submitter_file3__IMG0356.JPG,"notebook, notebook computer"
87052,http://www.mufoncms.com/files_jeud8334j/87052_submitter_file1__Screenshot20170930190406.png,"screen, CRT screen"
87053,http://www.mufoncms.com/files_jeud8334j/87053_submitter_file1__FBIMG1506843653394.jpg,castle
87056,http://www.mufoncms.com/files_jeud8334j/87056_submitter_file1__20170926183259.jpg,"submarine, pigboat, sub, U-boat"
87058,http://www.mufoncms.com/files_jeud8334j/87058_submitter_file1__221541842410225832535364875276585911347815n.jpg,"parachute, chute"
87060,http://www.mufoncms.com/files_jeud8334j/87060_submitter_file1__MFDC0027.JPG,geyser
87064,http://www.mufoncms.com/files_jeud8334j/87064_submitter_file1__20170930210346.jpg,"parallel bars, bars"
87066,http://www.mufoncms.com/files_jeud8334j/87066_submitter_file3__IMG2751.PNG,kite
87067,http://www.mufoncms.com/files_jeud8334j/87067_submitter_file3__IMG2751.PNG,kite
87068,http://www.mufoncms.com/files_jeud8334j/87068_submitter_file3__IMG2751.PNG,kite
87072,http://www.mufoncms.com/files_jeud8334j/87072_submitter_file1__IMG9477.JPG,"nematode, nematode worm, roundworm"
87073,http://www.mufoncms.com/files_jeud8334j/87073_submitter_file2__IMG6981.PNG,"web site, website, internet site, site"
87079,http://www.mufoncms.com/files_jeud8334j/87079_submitter_file1__IMG1577.JPG,hartebeest
87092,http://www.mufoncms.com/files_jeud8334j/87092_submitter_file1__IMG20170820195152.jpg,barn
87094,http://www.mufoncms.com/files_jeud8334j/87094_submitter_file1__20171002220754.png,"traffic light, traffic signal, stoplight"
87101,http://www.mufoncms.com/files_jeud8334j/87101_submitter_file1__LisbonSept15th2017.JPG,"warplane, military plane"
87103,http://www.mufoncms.com/files_jeud8334j/87103_submitter_file1__IMG6233.JPG,jellyfish
87207,http://www.mufoncms.com/files_jeud8334j/87207_submitter_file1__Screenshot20171008073616.png,"web site, website, internet site, site"
87208,http://www.mufoncms.com/files_jeud8334j/87208_submitter_file1__Screenshot20171008072737.png,digital clock
87210,http://www.mufoncms.com/files_jeud8334j/87210_submitter_file1__IMG07491.JPG,ski
87213,http://www.mufoncms.com/files_jeud8334j/87213_submitter_file1__86F8AAAF96CD44AEB9AFC320E1629359.jpeg,crane
87225,http://www.mufoncms.com/files_jeud8334j/87225_submitter_file1__20171002121337.jpg,obelisk
87227,http://www.mufoncms.com/files_jeud8334j/87227_submitter_file1__DSCN8025.JPG,"lakeside, lakeshore"
87232,http://www.mufoncms.com/files_jeud8334j/87232_submitter_file1__WP20171009041816Pro.jpg,fountain
87233,http://www.mufoncms.com/files_jeud8334j/87233_submitter_file1__21.jpg,scoreboard
87237,http://www.mufoncms.com/files_jeud8334j/87237_submitter_file1__20170113174723.jpg,"nematode, nematode worm, roundworm"
87363,http://www.mufoncms.com/files_jeud8334j/87363_submitter_file1__mufon.jpg,menu
87365,http://www.mufoncms.com/files_jeud8334j/87365_submitter_file1__4A387273E7434AC38411825E53C1A01E.jpeg,ping-pong ball
87369,http://www.mufoncms.com/files_jeud8334j/87369_submitter_file1__DD5348E644014AE0B2FACE9BBE3529BD.jpeg,"mobile home, manufactured home"
87370,http://www.mufoncms.com/files_jeud8334j/87370_submitter_file1__Untitled.png,"prayer rug, prayer mat"
87380,http://www.mufoncms.com/files_jeud8334j/87380_submitter_file1__1845MR0096600000204924E01DXXX.jpg,"cliff, drop, drop-off"
87385,http://www.mufoncms.com/files_jeud8334j/87385_submitter_file1__20171017001050.jpg,"wardrobe, closet, press"
87388,http://www.mufoncms.com/files_jeud8334j/87388_submitter_file1__20171017071606.jpg,"parachute, chute"
87397,http://www.mufoncms.com/files_jeud8334j/87397_submitter_file1__3FEF7CD304474F2187481BFCC5F422D6.jpeg,"mobile home, manufactured home"
87403,http://www.mufoncms.com/files_jeud8334j/87403_submitter_file1__20171016192137.jpg,matchstick
87412,http://www.mufoncms.com/files_jeud8334j/87412_submitter_file1__2017072105202711.jpg,"nematode, nematode worm, roundworm"
87414,http://www.mufoncms.com/files_jeud8334j/87414_submitter_file1__IMG12351.JPG,"nematode, nematode worm, roundworm"
87422,http://www.mufoncms.com/files_jeud8334j/87422_submitter_file2__image.jpeg,"plunger, plumber's helper"
87423,http://www.mufoncms.com/files_jeud8334j/87423_submitter_file2__image.jpeg,"plunger, plumber's helper"
87490,http://www.mufoncms.com/files_jeud8334j/87490_submitter_file1__20171019091528.jpg,monastery
87498,http://www.mufoncms.com/files_jeud8334j/87498_submitter_file1__IMG1003.JPG,alp
87505,http://www.mufoncms.com/files_jeud8334j/87505_submitter_file1__fullsizeoutput273.jpeg,pole
87508,http://www.mufoncms.com/files_jeud8334j/87508_submitter_file1__15055852101547859560671396835700618442792321n.jpg,"flagpole, flagstaff"
87523,http://www.mufoncms.com/files_jeud8334j/87523_submitter_file1__Screenshot20171023064606.png,"nematode, nematode worm, roundworm"
87525,http://www.mufoncms.com/files_jeud8334j/87525_submitter_file1__ufo.jpg,missile
87529,http://www.mufoncms.com/files_jeud8334j/87529_submitter_file1__ACF51ECFF3DE413086A66E88E3AAB840.jpeg,"church, church building"
87533,http://www.mufoncms.com/files_jeud8334j/87533_submitter_file1__20171021022814.jpg,"nematode, nematode worm, roundworm"
87541,http://www.mufoncms.com/files_jeud8334j/87541_submitter_file1__LightintheskyOctober122017ShirleyArkansa.JPG,"nematode, nematode worm, roundworm"
87544,http://www.mufoncms.com/files_jeud8334j/87544_submitter_file1__24AF8BA2000005782909553imagea11421228974373.jpg,"nematode, nematode worm, roundworm"
87548,http://www.mufoncms.com/files_jeud8334j/87548_submitter_file1__seq1.JPG,monitor
87550,http://www.mufoncms.com/files_jeud8334j/87550_submitter_file1__20171020164547.jpg,wing
87682,http://www.mufoncms.com/files_jeud8334j/87682_submitter_file1__ufo.jpg,jellyfish
87686,http://www.mufoncms.com/files_jeud8334j/87686_submitter_file1__f740ac9128397e5278a7e4f2ad5f7f82015bca5a04b66b00dae11b7f69224cec.jpg,"liner, ocean liner"
87689,http://www.mufoncms.com/files_jeud8334j/87689_submitter_file1__20171030112522.jpg,sliding door
87695,http://www.mufoncms.com/files_jeud8334j/87695_submitter_file1__IMG7002.JPG,"book jacket, dust cover, dust jacket, dust wrapper"
87699,http://www.mufoncms.com/files_jeud8334j/87699_submitter_file1__image.jpg,"binder, ring-binder"
87708,http://www.mufoncms.com/files_jeud8334j/87708_submitter_file1__20171031121513.png,"nematode, nematode worm, roundworm"
87711,http://www.mufoncms.com/files_jeud8334j/87711_submitter_file1__IMG20171031121105.jpg,bubble
87715,http://www.mufoncms.com/files_jeud8334j/87715_submitter_file1__IMG2207.JPG,"traffic light, traffic signal, stoplight"
87732,http://www.mufoncms.com/files_jeud8334j/87732_submitter_file1__2313468719592277909987671910165706o.jpg,"flagpole, flagstaff"
87738,http://www.mufoncms.com/files_jeud8334j/87738_submitter_file1__P20171028185404LL.jpg,guillotine
87812,http://www.mufoncms.com/files_jeud8334j/87812_submitter_file1__IMG3923.JPG,torch
87817,http://www.mufoncms.com/files_jeud8334j/87817_submitter_file1__BeaverMoonObject.jpg,"spotlight, spot"
87829,http://www.mufoncms.com/files_jeud8334j/87829_submitter_file1__IMG2484.JPG,komondor
87832,http://www.mufoncms.com/files_jeud8334j/87832_submitter_file1__IMG2129.jpg,suspension bridge
87839,http://www.mufoncms.com/files_jeud8334j/87839_submitter_file1__IMG3002.jpg,volcano
87840,http://www.mufoncms.com/files_jeud8334j/87840_submitter_file1__DSC0778.JPG,"parachute, chute"
87842,http://www.mufoncms.com/files_jeud8334j/87842_submitter_file1__10C706E3C873483CA09B666E74D30F86.jpeg,guillotine
87843,http://www.mufoncms.com/files_jeud8334j/87843_submitter_file1__10C706E3C873483CA09B666E74D30F86.jpeg,guillotine
87845,http://www.mufoncms.com/files_jeud8334j/87845_submitter_file1__1504994103130.jpg,"dam, dike, dyke"
87847,http://www.mufoncms.com/files_jeud8334j/87847_submitter_file1__IMG20171023073001.jpg,crane
87849,http://www.mufoncms.com/files_jeud8334j/87849_submitter_file1__image.jpg,envelope
87853,http://www.mufoncms.com/files_jeud8334j/87853_submitter_file1__4883EB55F87C4FFF8FAE72F97815BC5B.jpeg,"nematode, nematode worm, roundworm"
87857,http://www.mufoncms.com/files_jeud8334j/87857_submitter_file1__Screenshot20171107194626.png,sunglass
87858,http://www.mufoncms.com/files_jeud8334j/87858_submitter_file1__Screenshot20171107194646.png,pelican
87863,http://www.mufoncms.com/files_jeud8334j/87863_submitter_file2__IMG3338.PNG,"jersey, T-shirt, tee shirt"
87866,http://www.mufoncms.com/files_jeud8334j/87866_submitter_file1__6857A15402104B668F7AE98D7622AC9A.jpeg,"web site, website, internet site, site"
87872,http://www.mufoncms.com/files_jeud8334j/87872_submitter_file1__PointPleasantLights.png,"ballpoint, ballpoint pen, ballpen, Biro"
88021,http://www.mufoncms.com/files_jeud8334j/88021_submitter_file1__9A4BBDA1135D4E779FE6981E1862B41F.png,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
88024,http://www.mufoncms.com/files_jeud8334j/88024_submitter_file1__7D4A23277CAA4DB2B4D91A45A98E0177.png,"racer, race car, racing car"
88027,http://www.mufoncms.com/files_jeud8334j/88027_submitter_file1__20171114225440.jpg,menu
88031,http://www.mufoncms.com/files_jeud8334j/88031_submitter_file1__IMG2257.JPG,German short-haired pointer
88032,http://www.mufoncms.com/files_jeud8334j/88032_submitter_file1__IMG2257.JPG,German short-haired pointer
88047,http://www.mufoncms.com/files_jeud8334j/88047_submitter_file1__FullSizeRender.jpg,car mirror
88069,http://www.mufoncms.com/files_jeud8334j/88069_submitter_file1__OperaSnapshot20171116115149www.google.com.png,"seashore, coast, seacoast, sea-coast"
88347,http://www.mufoncms.com/files_jeud8334j/88347_submitter_file1__STC0219.JPG,"valley, vale"
88356,http://www.mufoncms.com/files_jeud8334j/88356_submitter_file1__UFO1.jpg,consomme
88360,http://www.mufoncms.com/files_jeud8334j/88360_submitter_file1__image.jpg,"crossword puzzle, crossword"
88375,http://www.mufoncms.com/files_jeud8334j/88375_submitter_file1__IMG3657.jpg,"spotlight, spot"
88380,http://www.mufoncms.com/files_jeud8334j/88380_submitter_file2__Screenshot20171127180118.png,modem
88384,http://www.mufoncms.com/files_jeud8334j/88384_submitter_file1__PurplelightoverNorthernBlvd.40thAvenuesubwaytrack.jpg,steel arch bridge
88392,http://www.mufoncms.com/files_jeud8334j/88392_submitter_file2__IMG8564.JPG,"pay-phone, pay-station"
88393,http://www.mufoncms.com/files_jeud8334j/88393_submitter_file1__DSC04705.JPG,"drilling platform, offshore rig"
88399,http://www.mufoncms.com/files_jeud8334j/88399_submitter_file1__F82BC877565B4FA1A1A5EC26DE4CB010.jpeg,volcano
88400,http://www.mufoncms.com/files_jeud8334j/88400_submitter_file1__20171128110559.jpg,"parachute, chute"
88479,http://www.mufoncms.com/files_jeud8334j/88479_submitter_file1__6.jpg,rapeseed
88482,http://www.mufoncms.com/files_jeud8334j/88482_submitter_file1__IMG1178.jpg,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
88487,http://www.mufoncms.com/files_jeud8334j/88487_submitter_file1__ufo.jpg,geyser
88491,http://www.mufoncms.com/files_jeud8334j/88491_submitter_file2__MadridPhoto1JPG.JPG,"bell cote, bell cot"
88495,http://www.mufoncms.com/files_jeud8334j/88495_submitter_file1__02December2017080417AM2BW.JPG,"promontory, headland, head, foreland"
88496,http://www.mufoncms.com/files_jeud8334j/88496_submitter_file1__02December2017080417AM2BW.JPG,"promontory, headland, head, foreland"
88499,http://www.mufoncms.com/files_jeud8334j/88499_submitter_file1__IMG4158.JPG,"plunger, plumber's helper"
88501,http://www.mufoncms.com/files_jeud8334j/88501_submitter_file1__IMG4158.JPG,"plunger, plumber's helper"
88502,http://www.mufoncms.com/files_jeud8334j/88502_submitter_file1__FBF526797FA941F38926B0D533C17F8C.png,"web site, website, internet site, site"
88517,http://www.mufoncms.com/files_jeud8334j/88517_submitter_file1__20171130191823.jpg,"nematode, nematode worm, roundworm"
88518,http://www.mufoncms.com/files_jeud8334j/88518_submitter_file1__IMG20171201094421.jpg,"traffic light, traffic signal, stoplight"
88531,http://www.mufoncms.com/files_jeud8334j/88531_submitter_file1__20171130204526.jpg,"lampshade, lamp shade"
88535,http://www.mufoncms.com/files_jeud8334j/88535_submitter_file1__UFO0.jpg,"nematode, nematode worm, roundworm"
88539,http://www.mufoncms.com/files_jeud8334j/88539_submitter_file1__59FDDA40FB0542A3A5040743B749365E.jpeg,"valley, vale"
88678,http://www.mufoncms.com/files_jeud8334j/88678_submitter_file1__heighten1.png,stage
88682,http://www.mufoncms.com/files_jeud8334j/88682_submitter_file3__20171210115333.jpg,fireboat
88683,http://www.mufoncms.com/files_jeud8334j/88683_submitter_file1__luna001.jpg,"spotlight, spot"
88689,http://www.mufoncms.com/files_jeud8334j/88689_submitter_file1__20170609200141.jpg,missile
88699,http://www.mufoncms.com/files_jeud8334j/88699_submitter_file1__DSC1027.JPG,"church, church building"
88771,http://www.mufoncms.com/files_jeud8334j/88771_submitter_file1__IMG1850.jpg,pole
88774,http://www.mufoncms.com/files_jeud8334j/88774_submitter_file1__20171212SDCA10.jpg,"nematode, nematode worm, roundworm"
88780,http://www.mufoncms.com/files_jeud8334j/88780_submitter_file2__25400942101549570054969651551453402o.jpg,"sandbar, sand bar"
88789,http://www.mufoncms.com/files_jeud8334j/88789_submitter_file1__Capture0003.png,"nematode, nematode worm, roundworm"
88790,http://www.mufoncms.com/files_jeud8334j/88790_submitter_file1__Screenshot20171215092944.png,"web site, website, internet site, site"
88799,http://www.mufoncms.com/files_jeud8334j/88799_submitter_file1__D723C8C818FD4CB584B0279C7AEB5A25.png,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
88800,http://www.mufoncms.com/files_jeud8334j/88800_submitter_file1__FBIMG1513390167001.jpg,"beacon, lighthouse, beacon light, pharos"
88803,http://www.mufoncms.com/files_jeud8334j/88803_submitter_file1__DSC02185.JPG,"nematode, nematode worm, roundworm"
88804,http://www.mufoncms.com/files_jeud8334j/88804_submitter_file1__FD7234448E8F464E8A4B02F0DCCEAC5A.jpeg,"cliff, drop, drop-off"
88880,http://www.mufoncms.com/files_jeud8334j/88880_submitter_file1__DSC0116.JPG,"nematode, nematode worm, roundworm"
88881,http://www.mufoncms.com/files_jeud8334j/88881_submitter_file1__LocationMap.jpg,"handkerchief, hankie, hanky, hankey"
88882,http://www.mufoncms.com/files_jeud8334j/88882_submitter_file1__20171017062830.jpg,"spotlight, spot"
88883,http://www.mufoncms.com/files_jeud8334j/88883_submitter_file1__IMG5200.JPG,crane
88886,http://www.mufoncms.com/files_jeud8334j/88886_submitter_file1__DSC0116.JPG,"nematode, nematode worm, roundworm"
88890,http://www.mufoncms.com/files_jeud8334j/88890_submitter_file1__DSC0116.JPG,"nematode, nematode worm, roundworm"
88902,http://www.mufoncms.com/files_jeud8334j/88902_submitter_file1__20170904155258.jpg,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
88903,http://www.mufoncms.com/files_jeud8334j/88903_submitter_file1__00C2DE03C4784D0198B16FD1133C2B76.jpeg,jellyfish
88912,http://www.mufoncms.com/files_jeud8334j/88912_submitter_file1__ufo1.jpg,kite
88921,http://www.mufoncms.com/files_jeud8334j/88921_submitter_file1__DSC06573.JPG,yurt
88937,http://www.mufoncms.com/files_jeud8334j/88937_submitter_file2__IMG0002.JPG,"nematode, nematode worm, roundworm"
88951,http://www.mufoncms.com/files_jeud8334j/88951_submitter_file1__927D57DB203E4E15B5C5EECF694599C8.jpeg,minivan
88959,http://www.mufoncms.com/files_jeud8334j/88959_submitter_file1__Alien4.jpg,fireboat
88963,http://www.mufoncms.com/files_jeud8334j/88963_submitter_file1__1220171608.jpg,"dam, dike, dyke"
88966,http://www.mufoncms.com/files_jeud8334j/88966_submitter_file1__20171220154701.jpg,geyser
88970,http://www.mufoncms.com/files_jeud8334j/88970_submitter_file1__20171220200830.jpg,"nematode, nematode worm, roundworm"
88976,http://www.mufoncms.com/files_jeud8334j/88976_submitter_file1__FF070537CBF84B08AB5C9F8CC616FB09.jpeg,balloon
88994,http://www.mufoncms.com/files_jeud8334j/88994_submitter_file1__IMAG1376Worm1.jpg,geyser
88996,http://www.mufoncms.com/files_jeud8334j/88996_submitter_file1__20171206190941.jpg,bubble
88997,http://www.mufoncms.com/files_jeud8334j/88997_submitter_file1__IMG2539.JPG,"parachute, chute"
89000,http://www.mufoncms.com/files_jeud8334j/89000_submitter_file1__Sighting19thJanuary2016SaltLakepg1.jpg,fountain pen
89007,http://www.mufoncms.com/files_jeud8334j/89007_submitter_file1__ufo.jpg,kite
89010,http://www.mufoncms.com/files_jeud8334j/89010_submitter_file1__EAF3B1A644894A4397B5CD2691BEAE0E.jpeg,coffeepot
89011,http://www.mufoncms.com/files_jeud8334j/89011_submitter_file1__TrailImage.JPG,palace
89081,http://www.mufoncms.com/files_jeud8334j/89081_submitter_file2__20171123112344.jpg,"lakeside, lakeshore"
89084,http://www.mufoncms.com/files_jeud8334j/89084_submitter_file1__20171225071834.jpg,wing
89096,http://www.mufoncms.com/files_jeud8334j/89096_submitter_file1__UFOCHancellorsville2ndphoto.jpg,"brass, memorial tablet, plaque"
89098,http://www.mufoncms.com/files_jeud8334j/89098_submitter_file1__IMG6570.JPG,"solar dish, solar collector, solar furnace"
89100,http://www.mufoncms.com/files_jeud8334j/89100_submitter_file1__1UFOgreenLights1.jpg,"traffic light, traffic signal, stoplight"
89101,http://www.mufoncms.com/files_jeud8334j/89101_submitter_file1__december222017UFO.PNG,jellyfish
89102,http://www.mufoncms.com/files_jeud8334j/89102_submitter_file1__IMG2108.JPG,crane
89103,http://www.mufoncms.com/files_jeud8334j/89103_submitter_file1__1225171558b1.jpg,crane
89127,http://www.mufoncms.com/files_jeud8334j/89127_submitter_file1__DSC1389.JPG,jellyfish
89129,http://www.mufoncms.com/files_jeud8334j/89129_submitter_file1__IMG19262.jpg,"passenger car, coach, carriage"
89138,http://www.mufoncms.com/files_jeud8334j/89138_submitter_file1__20170210153531.jpg,space shuttle
89139,http://www.mufoncms.com/files_jeud8334j/89139_submitter_file1__FBIMG1502050955572.jpg,"airship, dirigible"
89140,http://www.mufoncms.com/files_jeud8334j/89140_submitter_file1__BBEC7A5E471A43CC9D0421379B3AB91F.jpeg,maypole
89142,http://www.mufoncms.com/files_jeud8334j/89142_submitter_file1__3343B3B497B642F1868872CD2E7A0646.png,"web site, website, internet site, site"
89208,http://www.mufoncms.com/files_jeud8334j/89208_submitter_file1__IMG1149.JPG,envelope
89210,http://www.mufoncms.com/files_jeud8334j/89210_submitter_file1__38E87E1C66354FF9B606A3D87D8287DF.jpeg,"lakeside, lakeshore"
89214,http://www.mufoncms.com/files_jeud8334j/89214_submitter_file1__DSC00035.JPG,harp
89218,http://www.mufoncms.com/files_jeud8334j/89218_submitter_file1__DSC0724cropped.JPG,"parachute, chute"
89223,http://www.mufoncms.com/files_jeud8334j/89223_submitter_file1__0.JPG,"parachute, chute"
89231,http://www.mufoncms.com/files_jeud8334j/89231_submitter_file1__CC515ABDEB5B41C3BEA492EF22C39675.jpeg,envelope
89233,http://www.mufoncms.com/files_jeud8334j/89233_submitter_file1__20180101031454.jpg,"nematode, nematode worm, roundworm"
89241,http://www.mufoncms.com/files_jeud8334j/89241_submitter_file1__vlcsnap2018010205h56m47s0572.png,"airship, dirigible"
89250,http://www.mufoncms.com/files_jeud8334j/89250_submitter_file1__20180101001137.jpg,space shuttle
89254,http://www.mufoncms.com/files_jeud8334j/89254_submitter_file1__IMGE2721.JPG,soccer ball
89257,http://www.mufoncms.com/files_jeud8334j/89257_submitter_file1__631.jpg,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus"
89261,http://www.mufoncms.com/files_jeud8334j/89261_submitter_file1__20180101012757.jpg,car mirror
89266,http://www.mufoncms.com/files_jeud8334j/89266_submitter_file1__IMG1394.JPG,"nematode, nematode worm, roundworm"
89268,http://www.mufoncms.com/files_jeud8334j/89268_submitter_file3__Ufo.png,"skunk, polecat, wood pussy"
89272,http://www.mufoncms.com/files_jeud8334j/89272_submitter_file1__GreenLightinSky.jpeg,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
89274,http://www.mufoncms.com/files_jeud8334j/89274_submitter_file1__IMG1916.jpg,"seashore, coast, seacoast, sea-coast"
89278,http://www.mufoncms.com/files_jeud8334j/89278_submitter_file1__20171226213706.jpg,"patio, terrace"
89288,http://www.mufoncms.com/files_jeud8334j/89288_submitter_file1__Screenshot20180102201918.png,volcano
89297,http://www.mufoncms.com/files_jeud8334j/89297_submitter_file1__3monthsago.jpg,"screen, CRT screen"
89298,http://www.mufoncms.com/files_jeud8334j/89298_submitter_file2__IMG7045.JPG,abacus
89300,http://www.mufoncms.com/files_jeud8334j/89300_submitter_file1__sighting1.3.18.png,"web site, website, internet site, site"
89301,http://www.mufoncms.com/files_jeud8334j/89301_submitter_file1__DSC00008.jpg,trilobite
89305,http://www.mufoncms.com/files_jeud8334j/89305_submitter_file1__IMG0950.JPG,"nematode, nematode worm, roundworm"
89306,http://www.mufoncms.com/files_jeud8334j/89306_submitter_file1__20171231173859.jpg,obelisk
89309,http://www.mufoncms.com/files_jeud8334j/89309_submitter_file1__IMG0087.JPG,rapeseed
89313,http://www.mufoncms.com/files_jeud8334j/89313_submitter_file1__boomrangshape35mnbefore0.52amfirstsight0360.jpg,crate
89317,http://www.mufoncms.com/files_jeud8334j/89317_submitter_file1__4D87B70405B04879BC1037B081085AB7.png,"hammerhead, hammerhead shark"
89320,http://www.mufoncms.com/files_jeud8334j/89320_submitter_file1__ufo1stpic.jpeg,pole
89330,http://www.mufoncms.com/files_jeud8334j/89330_submitter_file1__UFOdrawing.jpg,"web site, website, internet site, site"
89331,http://www.mufoncms.com/files_jeud8334j/89331_submitter_file1__20180103122429.jpg,"dam, dike, dyke"
89405,http://www.mufoncms.com/files_jeud8334j/89405_submitter_file1__UFO.jpg,envelope
89411,http://www.mufoncms.com/files_jeud8334j/89411_submitter_file2__UFODrawingShapeandColor.PNG,envelope
89414,http://www.mufoncms.com/files_jeud8334j/89414_submitter_file1__lights0108.png,"book jacket, dust cover, dust jacket, dust wrapper"
89420,http://www.mufoncms.com/files_jeud8334j/89420_submitter_file1__IMG0880.JPG,barn
89422,http://www.mufoncms.com/files_jeud8334j/89422_submitter_file1__IMG20180107124034.jpg,geyser
89428,http://www.mufoncms.com/files_jeud8334j/89428_submitter_file1__DSC05827.JPG,"nematode, nematode worm, roundworm"
89442,http://www.mufoncms.com/files_jeud8334j/89442_submitter_file1__CIGARDAYNIGHT.jpg,balloon
89445,http://www.mufoncms.com/files_jeud8334j/89445_submitter_file1__DenverObjectView1OriginalSize.jpg,sliding door
89465,http://www.mufoncms.com/files_jeud8334j/89465_submitter_file1__IMG2413.JPG,bubble
89567,http://www.mufoncms.com/files_jeud8334j/89567_submitter_file1__235.JPG,"nematode, nematode worm, roundworm"
89568,http://www.mufoncms.com/files_jeud8334j/89568_submitter_file1__20180113222202.jpg,stage
89571,http://www.mufoncms.com/files_jeud8334j/89571_submitter_file1__IMG2729.JPG,knot
89578,http://www.mufoncms.com/files_jeud8334j/89578_submitter_file1__IMG6440.JPG,jellyfish
89584,http://www.mufoncms.com/files_jeud8334j/89584_submitter_file1__201709191442592.jpg,space shuttle
89585,http://www.mufoncms.com/files_jeud8334j/89585_submitter_file1__137133481081462861924367889353549n.jpg,"megalith, megalithic structure"
89591,http://www.mufoncms.com/files_jeud8334j/89591_submitter_file1__image.jpeg,"lakeside, lakeshore"
89601,http://www.mufoncms.com/files_jeud8334j/89601_submitter_file1__orb3.JPG,"nematode, nematode worm, roundworm"
89607,http://www.mufoncms.com/files_jeud8334j/89607_submitter_file1__15161338475411768289539.jpg,"suit, suit of clothes"
89611,http://www.mufoncms.com/files_jeud8334j/89611_submitter_file1__20180116143457.jpg,wing
89623,http://www.mufoncms.com/files_jeud8334j/89623_submitter_file1__IMG6331.JPG,"stupa, tope"
89633,http://www.mufoncms.com/files_jeud8334j/89633_submitter_file1__F631FF6A24404AB5BC867AB2298A095F.jpeg,"parachute, chute"
89636,http://www.mufoncms.com/files_jeud8334j/89636_submitter_file1__IMG1866.jpg,volcano
89637,http://www.mufoncms.com/files_jeud8334j/89637_submitter_file1__zoom0.JPG,dough
89640,http://www.mufoncms.com/files_jeud8334j/89640_submitter_file1__IMG1759.JPG,"valley, vale"
89650,http://www.mufoncms.com/files_jeud8334j/89650_submitter_file1__20180114041927.jpg,"spotlight, spot"
89651,http://www.mufoncms.com/files_jeud8334j/89651_submitter_file1__F1566178A12146F3AAB53A8DCC48114C.jpeg,"file, file cabinet, filing cabinet"
89657,http://www.mufoncms.com/files_jeud8334j/89657_submitter_file1__thumbnail.jpg,"nematode, nematode worm, roundworm"
89722,http://www.mufoncms.com/files_jeud8334j/89722_submitter_file1__PSX20180121183356.jpg,whiskey jug
89723,http://www.mufoncms.com/files_jeud8334j/89723_submitter_file1__ufomap.jpg,shower curtain
89731,http://www.mufoncms.com/files_jeud8334j/89731_submitter_file1__20180104140829.jpg,crane
89738,http://www.mufoncms.com/files_jeud8334j/89738_submitter_file1__received10213722541692040.jpeg,missile
89744,http://www.mufoncms.com/files_jeud8334j/89744_submitter_file1__Screenshot20180121002501.png,geyser
89749,http://www.mufoncms.com/files_jeud8334j/89749_submitter_file1__Capture20180123063036.png,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui"
89752,http://www.mufoncms.com/files_jeud8334j/89752_submitter_file1__20180122220050.JPG,"binder, ring-binder"
89765,http://www.mufoncms.com/files_jeud8334j/89765_submitter_file1__20180120121706.jpg,monastery
89768,http://www.mufoncms.com/files_jeud8334j/89768_submitter_file1__7697BC8C90D9415CB05C2338A749E54A.jpeg,"nematode, nematode worm, roundworm"
89769,http://www.mufoncms.com/files_jeud8334j/89769_submitter_file1__IMG20180123224058251.jpg,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus"
89772,http://www.mufoncms.com/files_jeud8334j/89772_submitter_file1__IMG2428.JPG,castle
89774,http://www.mufoncms.com/files_jeud8334j/89774_submitter_file1__ufo1.jpg,"flagpole, flagstaff"
89778,http://www.mufoncms.com/files_jeud8334j/89778_submitter_file1__Screenshot20180124165431.png,vulture
